date,ticker,signal,regime,action,confidence,has_news,realized_1d,realized_3d,realized_5d,resolved,correct
2021-12-13,KO,BREACH_UP,BULL,LONG,,False,0.0693,1.5409,-0.3809,True,1.0
2022-02-25,KO,BREACH_UP,BEAR,HOLD,,False,-0.9706,-0.6682,-0.4455,True,0.0
2022-03-08,KO,BREACH_DOWN,BEAR,IGNORE,,False,-0.5114,1.2615,-2.4146,True,1.0
2022-05-18,KO,BREACH_DOWN,BEAR,IGNORE,,False,1.9608,-2.7124,-4.6895,True,0.0
2022-08-26,KO,BREACH_DOWN,BULL,IGNORE,,False,0.6021,2.2183,3.1057,True,1.0
2022-09-13,KO,BREACH_DOWN,BEAR,IGNORE,,False,-0.5292,0.8201,0.2204,True,1.0
2022-09-27,KO,BREACH_DOWN,BEAR,IGNORE,,False,-1.0642,0.6385,-0.7095,True,1.0
2022-11-10,KO,BREACH_UP,BULL,LONG,,False,0.7228,-0.4106,-0.2792,True,0.0
2022-11-30,KO,BREACH_UP,BULL,LONG,,False,0.283,-0.2201,-0.11,True,0.0
2023-01-18,KO,BREACH_DOWN,BULL,IGNORE,,False,0.1505,-0.7022,-1.8726,True,0.0
2023-05-22,KO,BREACH_DOWN,BULL,IGNORE,,False,0.1788,1.7883,2.8125,True,1.0
2023-06-02,KO,BREACH_UP,BULL,LONG,,False,-0.6704,-1.5369,-1.1282,True,0.0
2023-10-05,KO,BREACH_DOWN,BEAR,IGNORE,,False,-1.4509,-3.1501,-0.8209,True,0.0
2023-10-24,KO,BREACH_UP,BEAR,HOLD,,False,0.8627,-0.7189,1.5277,True,0.0
2023-12-20,KO,BREACH_DOWN,BULL,IGNORE,,False,-0.6596,-1.649,-1.9788,True,0.0
2024-01-24,KO,BREACH_DOWN,BULL,IGNORE,,False,-0.4244,-1.392,-0.9846,True,0.0
2024-02-01,KO,BREACH_UP,BULL,LONG,,False,-0.7215,-1.7055,-1.8859,True,0.0
2024-02-20,KO,BREACH_UP,BULL,LONG,,False,0.8896,0.8237,-0.5931,True,1.0
2024-04-19,KO,BREACH_UP,BEAR,HOLD,,False,0.6316,2.2935,2.6093,True,1.0
2024-06-24,KO,BREACH_UP,BULL,LONG,,False,-0.2032,-0.0938,-1.0786,True,0.0
2024-10-23,KO,BREACH_DOWN,BULL,IGNORE,,False,1.044,1.9703,3.0731,True,1.0
2024-11-06,KO,BREACH_DOWN,BULL,IGNORE,,False,0.0628,0.5338,1.0989,True,1.0
2025-01-27,KO,BREACH_UP,BULL,LONG,,False,-2.3642,0.2818,-0.8142,True,1.0
2025-01-28,KO,BREACH_DOWN,BULL,IGNORE,,False,-0.7537,-1.796,-0.4971,True,0.0
2025-02-11,KO,BREACH_UP,BULL,LONG,,False,1.642,1.8787,3.6539,True,1.0
2025-03-04,KO,BREACH_DOWN,BEAR,IGNORE,,False,0.1567,-1.7666,-1.211,True,0.0
2025-04-03,KO,BREACH_UP,BEAR,HOLD,,False,-4.4411,-6.5045,-3.3069,True,0.0
2025-04-04,KO,BREACH_DOWN,BEAR,IGNORE,,False,2.2308,-0.0286,-2.145,True,0.0
2025-05-15,KO,BREACH_UP,BULL,LONG,,False,0.5446,0.1117,-0.6563,True,1.0
2025-10-21,KO,BREACH_UP,BULL,LONG,,False,-0.5757,-2.1202,-1.4883,True,0.0
2025-10-29,KO,BREACH_DOWN,BULL,IGNORE,,False,-0.9217,0.556,-0.2341,True,1.0
2025-11-21,KO,BREACH_UP,BEAR,HOLD,,False,-0.4935,-0.0959,-0.678,True,0.0
2026-01-05,KO,BREACH_DOWN,BULL,IGNORE,,False,0.1472,-2.1048,-3.768,True,0.0
2026-01-08,KO,BREACH_UP,BULL,LONG,,False,1.6434,2.6957,1.6001,True,1.0
2026-04-28,KO,BREACH_UP,BULL,LONG,,False,0.6637,0.2936,0.1659,True,1.0
2021-06-24,LLY,BREACH_UP,UNKNOWN,HOLD,,False,-1.1804,-1.5453,-0.7898,True,0.0
2021-08-03,LLY,BREACH_UP,UNKNOWN,HOLD,,False,2.5314,2.9102,5.258,True,1.0
2021-09-09,LLY,BREACH_DOWN,BULL,IGNORE,,False,0.2083,2.8792,3.7333,True,1.0
2021-09-29,LLY,BREACH_UP,BEAR,HOLD,,False,0.2995,-2.3919,-1.0896,True,0.0
2021-11-03,LLY,BREACH_UP,BULL,LONG,,False,1.7802,-2.152,-0.6047,True,0.0
2021-12-15,LLY,BREACH_UP,BULL,LONG,,False,1.3659,-4.2865,-3.1894,True,0.0
2021-12-17,LLY,BREACH_DOWN,BULL,IGNORE,,False,1.4733,0.344,-4.1096,True,1.0
2022-04-06,LLY,BREACH_UP,BEAR,HOLD,,False,0.8469,1.0202,-1.0365,True,1.0
2022-04-22,LLY,BREACH_DOWN,BEAR,IGNORE,,False,-2.3212,-2.2818,-4.8075,True,0.0
2022-04-28,LLY,BREACH_UP,BEAR,HOLD,,False,-1.7291,-3.0948,-1.6484,True,0.0
2022-09-22,LLY,BREACH_UP,BEAR,HOLD,,False,0.1898,0.074,6.1569,True,1.0
2022-09-28,LLY,BREACH_UP,BEAR,HOLD,,False,-1.3069,-3.837,-0.7775,True,0.0
2022-11-11,LLY,BREACH_DOWN,BULL,IGNORE,,False,-1.3492,-0.4583,-2.946,True,0.0
2023-01-09,LLY,BREACH_DOWN,BULL,IGNORE,,False,-0.8347,-2.6556,-2.2611,True,0.0
2023-02-02,LLY,BREACH_DOWN,BULL,IGNORE,,False,-2.534,-2.7155,-3.3535,True,0.0
2023-02-15,LLY,BREACH_DOWN,BULL,IGNORE,,False,2.6686,2.2387,2.2357,True,1.0
2023-04-21,LLY,BREACH_UP,BULL,LONG,,False,-0.4906,-2.3284,2.7567,True,0.0
2023-04-27,LLY,BREACH_UP,BULL,LONG,,False,1.4116,3.5481,9.7579,True,1.0
2023-05-03,LLY,BREACH_UP,BULL,LONG,,False,-0.6378,0.3548,1.097,True,1.0
2023-07-11,LLY,BREACH_DOWN,BULL,IGNORE,,False,-0.2754,-2.2918,-2.6878,True,0.0
2023-07-14,LLY,BREACH_UP,BULL,LONG,,False,-0.5162,0.9122,2.7989,True,1.0
2023-08-08,LLY,BREACH_UP,BULL,LONG,,False,0.8877,1.2807,5.0214,True,1.0
2023-09-21,LLY,BREACH_DOWN,BEAR,IGNORE,,False,-0.0745,0.0218,1.0325,True,1.0
2023-10-06,LLY,BREACH_UP,BEAR,HOLD,,False,1.1571,7.0875,7.7811,True,1.0
2023-10-11,LLY,BREACH_UP,BEAR,HOLD,,False,0.8624,1.8768,0.3238,True,1.0
2023-11-02,LLY,BREACH_UP,BEAR,HOLD,,False,-2.1507,3.3845,1.9008,True,1.0
2023-11-06,LLY,BREACH_UP,BULL,LONG,,False,0.7964,-0.6502,2.9436,True,0.0
2023-12-14,LLY,BREACH_DOWN,BULL,IGNORE,,False,0.2842,-1.0703,0.2911,True,0.0
2024-01-03,LLY,BREACH_UP,BULL,LONG,,False,-0.5181,1.3485,2.022,True,1.0
2024-02-05,LLY,BREACH_UP,BULL,LONG,,False,-0.1657,4.1745,4.3982,True,1.0
2024-04-30,LLY,BREACH_UP,BEAR,HOLD,,False,-0.5569,-5.9058,-0.4263,True,0.0
2024-05-06,LLY,BREACH_UP,BULL,LONG,,False,1.4465,0.6352,-1.1713,True,1.0
2024-07-17,LLY,BREACH_DOWN,BULL,IGNORE,,False,6.26,4.3751,5.0475,True,1.0
2024-07-18,LLY,BREACH_DOWN,BULL,IGNORE,,False,-1.0095,-3.4621,3.2642,True,0.0
2024-07-25,LLY,BREACH_DOWN,BEAR,IGNORE,,False,2.0178,3.7726,-1.37,True,1.0
2024-08-08,LLY,BREACH_UP,BEAR,HOLD,,False,5.4856,7.4221,10.3597,True,1.0
2024-10-30,LLY,BREACH_DOWN,BULL,IGNORE,,False,2.0181,4.805,8.3193,True,1.0
2024-11-15,LLY,BREACH_DOWN,BULL,IGNORE,,False,2.5462,-0.9662,-0.2426,True,0.0
2025-01-14,LLY,BREACH_DOWN,BEAR,IGNORE,,False,-0.2457,2.5762,-1.2176,True,1.0
2025-03-07,LLY,BREACH_DOWN,BEAR,IGNORE,,False,4.5792,5.4877,6.4514,True,1.0
2025-03-10,LLY,BREACH_DOWN,BEAR,IGNORE,,False,0.687,3.3877,0.6026,True,1.0
2025-04-04,LLY,BREACH_DOWN,BEAR,IGNORE,,False,1.9615,-2.0997,0.7857,True,0.0
2025-04-17,LLY,BREACH_UP,BEAR,HOLD,,False,-2.612,-1.2548,5.3074,True,0.0
2025-05-01,LLY,BREACH_DOWN,BEAR,IGNORE,,False,-3.7174,2.3901,5.3709,True,1.0
2025-06-10,LLY,BREACH_UP,BULL,LONG,,False,0.1759,1.5077,-1.976,True,1.0
2025-07-29,LLY,BREACH_DOWN,BULL,IGNORE,,False,0.3762,0.0813,-0.3932,True,1.0
2025-08-07,LLY,BREACH_DOWN,BULL,IGNORE,,False,2.3734,0.2231,-6.7987,True,1.0
2025-08-26,LLY,BREACH_UP,BULL,LONG,,False,-0.2527,-0.4687,0.2446,True,0.0
2025-09-25,LLY,BREACH_DOWN,BULL,IGNORE,,False,-1.3924,-6.7745,-14.7301,True,0.0
2025-09-30,LLY,BREACH_UP,BULL,LONG,,False,8.1809,10.0747,10.5675,True,1.0
2025-10-01,LLY,BREACH_UP,BULL,LONG,,False,-0.6748,2.3782,2.4594,True,1.0
2025-10-30,LLY,BREACH_UP,BULL,LONG,,False,2.1741,7.3843,11.0053,True,1.0
2025-11-10,LLY,BREACH_UP,BULL,LONG,,False,2.2739,5.8171,5.8512,True,1.0
2026-01-05,LLY,BREACH_DOWN,BULL,IGNORE,,False,-2.1632,-4.1939,-3.7916,True,0.0
2026-01-07,LLY,BREACH_UP,BULL,LONG,,False,-2.0666,-2.4448,-3.1405,True,0.0
2026-02-04,LLY,BREACH_UP,BULL,LONG,,False,-7.7932,-5.6408,-8.3017,True,0.0
2026-02-05,LLY,BREACH_DOWN,BEAR,IGNORE,,False,-3.6578,-0.4075,-1.7074,True,0.0
2026-03-17,LLY,BREACH_DOWN,BEAR,IGNORE,,False,1.3221,2.542,2.9376,True,1.0
2026-04-30,LLY,BREACH_UP,BULL,LONG,,False,3.074,5.8068,4.3184,True,1.0
2021-06-28,MA,BREACH_DOWN,UNKNOWN,IGNORE,,False,-0.087,-0.8241,-2.2955,True,0.0
2021-07-19,MA,BREACH_DOWN,UNKNOWN,IGNORE,,False,-2.4463,-4.5725,-7.4839,True,0.0
2021-09-23,MA,BREACH_UP,BULL,LONG,,False,1.1551,-0.8162,-1.8047,True,0.0
2021-10-01,MA,BREACH_UP,BEAR,HOLD,,False,-4.4367,-3.1901,-1.3248,True,0.0
2021-10-04,MA,BREACH_DOWN,BEAR,IGNORE,,False,0.2876,-2.9509,-0.9845,True,0.0
2021-10-27,MA,BREACH_DOWN,BULL,IGNORE,,False,0.8012,0.4975,1.8736,True,1.0
2021-11-22,MA,BREACH_DOWN,BULL,IGNORE,,False,-2.3965,-0.8932,1.9857,True,0.0
2022-01-28,MA,BREACH_UP,BEAR,HOLD,,False,1.0117,3.7228,-0.0811,True,1.0
2022-03-29,MA,BREACH_UP,BULL,LONG,,False,-1.4447,-0.974,-1.1509,True,0.0
2022-04-27,MA,BREACH_UP,BEAR,HOLD,,False,4.7736,-0.6997,1.9221,True,0.0
2022-04-28,MA,BREACH_UP,BEAR,HOLD,,False,-4.0784,-5.554,-6.7207,True,0.0
2022-06-16,MA,BREACH_DOWN,BEAR,IGNORE,,False,-0.6186,-2.3868,-7.0342,True,0.0
2022-08-26,MA,BREACH_DOWN,BULL,IGNORE,,False,0.7862,2.2864,2.8317,True,1.0
2022-09-13,MA,BREACH_DOWN,BEAR,IGNORE,,False,-0.126,3.168,3.7396,True,1.0
2022-11-02,MA,BREACH_DOWN,BULL,IGNORE,,False,3.33,-1.6603,1.307,True,0.0
2022-11-10,MA,BREACH_UP,BULL,LONG,,False,0.5989,1.8502,1.186,True,1.0
2022-11-30,MA,BREACH_UP,BULL,LONG,,False,1.2346,-0.087,-2.5196,True,0.0
2023-01-06,MA,BREACH_UP,BULL,LONG,,False,0.8975,2.7715,2.135,True,1.0
2023-05-23,MA,BREACH_DOWN,BULL,IGNORE,,False,1.4047,-0.1659,2.3358,True,0.0
2023-10-26,MA,BREACH_DOWN,BEAR,IGNORE,,False,0.1399,-3.2255,-4.9645,True,0.0
2024-02-01,MA,BREACH_UP,BULL,LONG,,False,-0.0738,-0.0911,-0.5771,True,0.0
2024-02-20,MA,BREACH_DOWN,BULL,IGNORE,,False,-1.6159,-4.7969,-5.0913,True,0.0
2024-02-22,MA,BREACH_UP,BULL,LONG,,False,0.3944,0.6765,0.6786,True,1.0
2024-06-27,MA,BREACH_DOWN,BULL,IGNORE,,False,0.3591,-0.4292,-1.5223,True,0.0
2024-07-10,MA,BREACH_DOWN,BULL,IGNORE,,False,-0.6411,-2.3891,-4.0402,True,0.0
2024-07-31,MA,BREACH_UP,BULL,LONG,,False,-0.2803,-4.6818,-2.9911,True,0.0
2024-08-05,MA,BREACH_DOWN,BEAR,IGNORE,,False,-1.4253,-3.0724,-3.0973,True,0.0
2024-09-09,MA,BREACH_UP,BULL,LONG,,False,0.1909,1.0306,2.1803,True,1.0
2024-10-31,MA,BREACH_DOWN,BULL,IGNORE,,False,-1.6994,-1.195,-3.661,True,0.0
2024-11-06,MA,BREACH_UP,BULL,LONG,,False,-0.6236,1.7251,0.1439,True,1.0
2025-01-15,MA,BREACH_UP,BULL,LONG,,False,0.1512,1.0931,2.2724,True,1.0
2025-01-27,MA,BREACH_UP,BULL,LONG,,False,-0.0511,3.3544,2.9782,True,1.0
2025-01-30,MA,BREACH_UP,BULL,LONG,,False,-1.8692,-1.2191,0.2032,True,0.0
2025-03-04,MA,BREACH_DOWN,BEAR,IGNORE,,False,-0.5819,1.4953,5.2732,True,1.0
2025-03-28,MA,BREACH_DOWN,BEAR,IGNORE,,False,-1.3892,-1.2523,9.4042,True,0.0
2025-04-03,MA,BREACH_DOWN,BEAR,IGNORE,,False,7.6864,9.5429,5.7333,True,1.0
2025-04-04,MA,BREACH_DOWN,BEAR,IGNORE,,False,0.8678,-5.4061,-4.2445,True,0.0
2025-04-09,MA,BREACH_UP,BEAR,HOLD,,False,-3.1217,-0.5762,-0.388,True,0.0
2025-06-13,MA,BREACH_DOWN,BULL,IGNORE,,False,-1.1814,4.1457,3.5016,True,1.0
2025-06-18,MA,BREACH_DOWN,BULL,IGNORE,,False,1.0692,-3.4897,-1.3142,True,0.0
2025-09-23,MA,BREACH_DOWN,BULL,IGNORE,,False,0.2035,0.8492,0.2035,True,1.0
2025-12-11,MA,BREACH_UP,BULL,LONG,,False,1.5194,0.4704,0.5041,True,1.0
2026-01-13,MA,BREACH_DOWN,BULL,IGNORE,,False,-0.3358,1.0092,3.1964,True,1.0
2026-01-29,MA,BREACH_UP,BULL,LONG,,False,-0.9085,1.2856,1.5008,True,1.0
2026-02-23,MA,BREACH_DOWN,BEAR,IGNORE,,False,-0.3972,-3.778,-5.034,True,0.0
2026-03-18,MA,BREACH_DOWN,BEAR,IGNORE,,False,-0.5466,-2.4382,-2.9255,True,0.0
2026-04-29,MA,BREACH_UP,BULL,LONG,,False,-4.2477,-3.9011,-6.3477,True,0.0
2026-04-30,MA,BREACH_DOWN,BULL,IGNORE,,False,1.4833,1.1612,0.3937,True,1.0
2021-07-19,MCD,BREACH_DOWN,UNKNOWN,IGNORE,,False,-2.1853,-4.1045,-6.4206,True,0.0
2021-07-20,MCD,BREACH_UP,UNKNOWN,HOLD,,False,0.7086,3.7094,5.1565,True,1.0
2021-10-27,MCD,BREACH_UP,BULL,LONG,,False,1.1412,3.234,3.1599,True,1.0
2021-11-26,MCD,BREACH_DOWN,BULL,IGNORE,,False,-0.116,1.7904,-0.2809,True,1.0
2021-12-06,MCD,BREACH_UP,BULL,LONG,,False,1.6107,2.5607,2.8539,True,1.0
2022-01-28,MCD,BREACH_UP,BEAR,HOLD,,False,1.3121,2.4171,1.5502,True,1.0
2022-03-07,MCD,BREACH_DOWN,BEAR,IGNORE,,False,0.6865,1.0386,-0.8247,True,1.0
2022-04-28,MCD,BREACH_UP,BEAR,HOLD,,False,-1.9788,-3.2732,-2.0732,True,0.0
2022-05-04,MCD,BREACH_UP,BEAR,HOLD,,False,-2.1233,-2.6856,-3.8888,True,0.0
2022-05-18,MCD,BREACH_DOWN,BEAR,IGNORE,,False,0.8873,-3.008,-5.6092,True,0.0
2022-07-26,MCD,BREACH_UP,BULL,LONG,,False,0.7002,2.4427,1.5403,True,1.0
2022-08-26,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.5021,1.2801,0.4074,True,1.0
2022-09-13,MCD,BREACH_DOWN,BEAR,IGNORE,,False,-0.5465,-0.228,-0.4207,True,0.0
2022-09-27,MCD,BREACH_DOWN,BEAR,IGNORE,,False,-0.1014,2.518,-0.7604,True,1.0
2022-10-13,MCD,BREACH_UP,BEAR,HOLD,,False,-1.4549,0.9889,1.2239,True,1.0
2022-10-27,MCD,BREACH_UP,BULL,LONG,,False,3.5495,2.9573,2.9573,True,1.0
2022-10-28,MCD,BREACH_UP,BULL,LONG,,False,-0.6776,-1.5117,0.0364,True,0.0
2023-01-06,MCD,BREACH_UP,BULL,LONG,,False,-0.8238,-0.2449,-0.2153,True,0.0
2023-01-18,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.9247,-1.2216,-2.6161,True,0.0
2023-04-27,MCD,BREACH_UP,BULL,LONG,,False,0.3495,1.1367,0.1493,True,1.0
2023-05-22,MCD,BREACH_DOWN,BULL,IGNORE,,False,1.0299,1.3236,1.531,True,1.0
2023-09-15,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.1833,0.3702,2.1601,True,1.0
2023-09-21,MCD,BREACH_DOWN,BEAR,IGNORE,,False,-0.3687,1.2905,2.0758,True,1.0
2023-10-02,MCD,BREACH_DOWN,BEAR,IGNORE,,False,1.2648,2.1416,3.0378,True,1.0
2023-11-16,MCD,BREACH_UP,BULL,LONG,,False,-0.134,1.5754,2.3251,True,1.0
2023-12-14,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.9482,-0.2448,-0.4724,True,0.0
2024-01-19,MCD,BREACH_UP,BULL,LONG,,False,-0.7054,-0.03,-2.7518,True,0.0
2024-02-05,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.4616,-2.0841,-1.2134,True,0.0
2024-03-13,MCD,BREACH_DOWN,BULL,IGNORE,,False,0.3995,1.5131,-0.5621,True,1.0
2024-05-10,MCD,BREACH_UP,BULL,LONG,,False,-1.3382,-0.4109,-0.9527,True,0.0
2024-05-23,MCD,BREACH_DOWN,BULL,IGNORE,,False,-0.0698,3.3187,-0.3722,True,1.0
2024-05-31,MCD,BREACH_UP,BULL,LONG,,False,0.9836,1.0769,-0.3927,True,1.0
2024-07-29,MCD,BREACH_UP,BULL,LONG,,False,1.9203,2.8039,2.6892,True,1.0
2024-08-19,MCD,BREACH_UP,BULL,LONG,,False,-0.6677,0.5773,0.393,True,1.0
2024-10-23,MCD,BREACH_DOWN,BULL,IGNORE,,False,-1.0081,0.5962,2.3613,True,1.0
2024-10-25,MCD,BREACH_DOWN,BULL,IGNORE,,False,-1.4285,0.3725,-0.8886,True,1.0
2025-01-27,MCD,BREACH_UP,BULL,LONG,,False,-0.6619,-0.9451,-1.0372,True,0.0
2025-02-10,MCD,BREACH_UP,BULL,LONG,,False,0.5804,0.5188,-1.164,True,1.0
2025-03-07,MCD,BREACH_UP,BEAR,HOLD,,False,-1.2574,-6.8132,-6.6793,True,0.0
2025-03-11,MCD,BREACH_DOWN,BEAR,IGNORE,,False,2.3993,2.2591,1.0301,True,1.0
2025-04-04,MCD,BREACH_DOWN,BEAR,IGNORE,,False,0.0733,-1.2829,-3.2621,True,0.0
2025-08-06,MCD,BREACH_UP,BULL,LONG,,False,0.0812,-1.0726,-0.8418,True,0.0
2025-09-10,MCD,BREACH_DOWN,BULL,IGNORE,,False,-0.8139,1.265,0.3171,True,1.0
2025-11-05,MCD,BREACH_UP,BULL,LONG,,False,-2.3751,-2.1494,0.4155,True,0.0
2025-11-06,MCD,BREACH_DOWN,BULL,IGNORE,,False,-0.4189,-2.8216,-3.0729,True,0.0
2025-11-11,MCD,BREACH_UP,BULL,LONG,,False,0.0359,0.0652,-0.73,True,1.0
2026-02-12,MCD,BREACH_UP,BEAR,HOLD,,False,-1.3551,-1.2617,-0.8582,True,0.0
2026-03-18,MCD,BREACH_DOWN,BEAR,IGNORE,,False,1.9479,2.2994,1.2764,True,1.0
2026-04-27,MCD,BREACH_DOWN,BULL,IGNORE,,False,-0.7512,-1.1647,2.1054,True,0.0
2021-06-28,META,BREACH_UP,UNKNOWN,HOLD,,False,-1.0544,-0.3515,-0.8042,True,0.0
2021-07-23,META,BREACH_UP,UNKNOWN,HOLD,,False,0.722,0.9438,-3.648,True,1.0
2021-07-29,META,BREACH_DOWN,UNKNOWN,IGNORE,,False,0.5637,1.9759,-1.2977,True,1.0
2021-09-22,META,BREACH_DOWN,BEAR,IGNORE,,False,-0.8013,-3.0215,1.0489,True,0.0
2021-09-28,META,BREACH_DOWN,BEAR,IGNORE,,False,0.3053,-0.6928,2.2575,True,0.0
2021-10-04,META,BREACH_DOWN,BEAR,IGNORE,,False,-2.0629,-0.9165,0.2391,True,0.0
2021-10-22,META,BREACH_DOWN,BULL,IGNORE,,False,-1.2569,3.8169,0.3204,True,1.0
2022-02-03,META,BREACH_DOWN,BEAR,IGNORE,,False,0.2818,7.394,4.0755,True,1.0
2022-04-20,META,BREACH_DOWN,BEAR,IGNORE,,False,6.1621,6.7009,12.7083,True,1.0
2022-04-21,META,BREACH_DOWN,BEAR,IGNORE,,False,2.1056,3.7858,-9.3901,True,1.0
2022-04-28,META,BREACH_UP,BEAR,HOLD,,False,-2.5567,3.0623,1.2395,True,1.0
2022-05-24,META,BREACH_DOWN,BEAR,IGNORE,,False,-1.4067,-7.6401,-4.06,True,0.0
2022-07-22,META,BREACH_DOWN,BULL,IGNORE,,False,1.5478,-0.1831,6.0081,True,0.0
2022-09-13,META,BREACH_DOWN,BEAR,IGNORE,,False,1.084,4.4668,4.5974,True,1.0
2022-10-27,META,BREACH_DOWN,BULL,IGNORE,,False,-1.2865,2.7976,9.2199,True,1.0
2022-11-10,META,BREACH_UP,BULL,LONG,,False,1.028,4.6572,-0.3755,True,1.0
2022-11-30,META,BREACH_UP,BULL,LONG,,False,1.9814,3.6664,-3.5309,True,1.0
2022-12-06,META,BREACH_DOWN,BULL,IGNORE,,False,0.1665,-1.5598,-5.2839,True,0.0
2023-02-02,META,BREACH_UP,BULL,LONG,,False,-1.1866,1.5098,-5.7477,True,1.0
2023-03-03,META,BREACH_UP,BULL,LONG,,False,-0.1889,-0.1511,-3.0985,True,0.0
2023-03-14,META,BREACH_UP,BEAR,HOLD,,False,1.9225,0.8195,4.1954,True,1.0
2023-04-27,META,BREACH_UP,BULL,LONG,,False,0.7378,0.285,-2.1127,True,1.0
2023-05-26,META,BREACH_UP,BULL,LONG,,False,0.1832,4.0337,3.5682,True,1.0
2023-07-20,META,BREACH_DOWN,BULL,IGNORE,,False,2.7304,2.661,-3.0378,True,1.0
2023-07-27,META,BREACH_UP,BULL,LONG,,False,4.4176,3.5289,0.4748,True,1.0
2024-01-10,META,BREACH_UP,BULL,LONG,,False,-0.2159,-0.8125,1.5278,True,0.0
2024-02-02,META,BREACH_UP,BULL,LONG,,False,-3.2801,-1.1369,-1.4485,True,0.0
2024-03-11,META,BREACH_DOWN,BULL,IGNORE,,False,-3.3417,-1.7039,-2.7689,True,0.0
2024-04-25,META,BREACH_DOWN,BEAR,IGNORE,,False,-0.4327,2.5398,-0.068,True,1.0
2024-06-05,META,BREACH_UP,BULL,LONG,,False,-0.2626,1.523,2.7835,True,1.0
2024-07-05,META,BREACH_UP,BULL,LONG,,False,-1.9614,-0.9668,-7.6013,True,0.0
2024-07-11,META,BREACH_DOWN,BULL,IGNORE,,False,2.6975,4.4685,7.1874,True,1.0
2024-07-17,META,BREACH_DOWN,BULL,IGNORE,,False,-3.0001,-5.5001,0.1558,True,0.0
2024-07-24,META,BREACH_DOWN,BULL,IGNORE,,False,1.704,-0.9626,-2.9397,True,0.0
2024-09-19,META,BREACH_UP,BULL,LONG,,False,0.4024,0.7566,1.5632,True,1.0
2024-10-23,META,BREACH_DOWN,BULL,IGNORE,,False,-0.7256,-2.567,-4.9868,True,0.0
2024-10-31,META,BREACH_DOWN,BULL,IGNORE,,False,0.074,-0.8545,-4.2496,True,0.0
2024-11-15,META,BREACH_DOWN,BULL,IGNORE,,False,-0.0578,-2.0647,-0.9132,True,0.0
2024-12-18,META,BREACH_DOWN,BEAR,IGNORE,,False,0.2713,-0.4454,-1.0315,True,0.0
2025-01-06,META,BREACH_UP,BULL,LONG,,False,-1.9533,-2.2755,-5.7045,True,0.0
2025-04-03,META,BREACH_DOWN,BEAR,IGNORE,,False,5.0581,3.9822,-2.7595,True,1.0
2025-04-09,META,BREACH_UP,BEAR,HOLD,,False,-6.7399,-9.2682,-14.2479,True,0.0
2025-05-12,META,BREACH_UP,BULL,LONG,,False,2.5961,0.6959,0.1564,True,1.0
2025-07-31,META,BREACH_UP,BULL,LONG,,False,-3.0293,-1.2903,-1.5011,True,0.0
2025-10-10,META,BREACH_DOWN,BULL,IGNORE,,False,-1.4745,-1.7369,-1.6475,True,0.0
2025-10-30,META,BREACH_DOWN,BULL,IGNORE,,False,2.7188,5.8742,7.1316,True,1.0
2026-01-22,META,BREACH_UP,BULL,LONG,,False,1.7186,3.9127,14.0018,True,1.0
2026-01-29,META,BREACH_UP,BULL,LONG,,False,-2.954,-6.3131,-9.2238,True,0.0
2026-03-26,META,BREACH_DOWN,BEAR,IGNORE,,False,3.9851,-4.491,-4.9165,True,0.0
2026-03-31,META,BREACH_UP,BEAR,HOLD,,False,1.241,0.1556,7.0421,True,1.0
2026-04-08,META,BREACH_UP,BULL,LONG,,False,2.6077,3.6103,9.66,True,1.0
2026-04-30,META,BREACH_DOWN,BULL,IGNORE,,False,0.5164,1.1358,-0.8008,True,1.0
2021-09-29,MRK,BREACH_UP,BEAR,HOLD,,False,0.0266,10.6672,7.4178,True,1.0
2021-10-01,MRK,BREACH_UP,BEAR,HOLD,,False,2.0885,-0.9091,-0.946,True,0.0
2021-10-28,MRK,BREACH_UP,BULL,LONG,,False,1.7331,2.8538,4.6101,True,1.0
2021-11-05,MRK,BREACH_DOWN,BULL,IGNORE,,False,-1.3111,-2.9408,-2.9286,True,0.0
2021-11-26,MRK,BREACH_DOWN,BULL,IGNORE,,False,5.3941,5.9626,7.3522,True,1.0
2021-11-29,MRK,BREACH_DOWN,BULL,IGNORE,,False,-0.0267,1.3353,1.9629,True,1.0
2022-02-03,MRK,BREACH_DOWN,BEAR,IGNORE,,False,0.5696,2.6579,3.1009,True,1.0
2022-02-24,MRK,BREACH_DOWN,BEAR,IGNORE,,False,-3.8226,-3.8498,-4.9517,True,0.0
2022-02-25,MRK,BREACH_UP,BEAR,HOLD,,False,0.3407,0.4586,1.9785,True,1.0
2022-04-28,MRK,BREACH_UP,BEAR,HOLD,,False,0.1242,-1.6708,-0.6435,True,0.0
2022-06-21,MRK,BREACH_UP,BEAR,HOLD,,False,1.2837,5.7935,4.3849,True,1.0
2022-09-22,MRK,BREACH_UP,BEAR,HOLD,,False,-0.8342,-1.9084,-0.9942,True,0.0
2022-10-10,MRK,BREACH_UP,BEAR,HOLD,,False,0.63,2.2215,4.023,True,1.0
2022-10-21,MRK,BREACH_UP,BEAR,HOLD,,False,1.7769,2.864,5.3308,True,1.0
